lon,lat,Y,lambda_est,sigma_ou_sq_est,sigma_i_sq
-38.0000000000,37.4000015259,-0.0000007001,0.5856401799,0.0658432394,0.0563147558
-38.0000000000,37.5000000000,-0.0000000536,0.5837335605,0.0656992421,0.0563750255
-38.0000000000,37.5999984741,-0.0000004679,0.5827119780,0.0651771873,0.0560257316
-38.0000000000,37.7000007629,0.0000002143,0.5818239703,0.0648530647,0.0558325480
-38.0000000000,37.7999992371,-0.0000003215,0.5810767627,0.0647266582,0.0557954454
-38.0000000000,37.9000015259,0.0000000500,0.5805013543,0.0647478178,0.0558688775
-38.0000000000,38.0000000000,-0.0000001179,0.5803626110,0.0644495711,0.0556252612
-38.0000000000,38.0999984741,-0.0000001107,0.5804068784,0.0643810928,0.0555620346
-38.0000000000,38.2000007629,0.0000002072,0.5806344858,0.0645424202,0.0556792170
-38.0000000000,38.2999992371,-0.0000010751,0.5811166370,0.0648563728,0.0559032318
-38.0000000000,38.4000015259,0.0000003322,0.5821796147,0.0649591163,0.0558895834
-38.0000000000,38.5000000000,-0.0000011251,0.5833787100,0.0652816966,0.0560513876
-38.0000000000,38.5999984741,0.0000004572,0.5847026271,0.0658241808,0.0563885968
-38.0000000000,38.7000007629,-0.0000008751,0.5857279129,0.0663644597,0.0567512695
-38.0000000000,38.7999992371,0.0000000250,0.5855266155,0.0663910061,0.0567934144
-38.0000000000,38.9000015259,0.0000000571,0.5854199975,0.0666113794,0.0569919576
-38.0000000000,39.0000000000,-0.0000002036,0.5854077693,0.0670255572,0.0573468975
-38.0000000000,39.0999984741,-0.0000002286,0.5844772762,0.0671671331,0.0575591484
-38.0000000000,39.2000007629,0.0000002822,0.5816692306,0.0666067377,0.0573548230
-38.0000000000,39.2999992371,0.0000003393,0.5789163402,0.0662335157,0.0573047385
-38.0000000000,39.4000015259,0.0000009965,0.5762396287,0.0660473108,0.0574088933
-38.0000000000,39.5000000000,-0.0000006929,0.5715751209,0.0654056445,0.0573152654
-38.0000000000,39.5999984741,0.0000000607,0.5646151489,0.0642498136,0.0569969976
-38.0000000000,39.7000007629,-0.0000004393,0.5577166137,0.0633041859,0.0568530035
-38.0000000000,39.7999992371,0.0000006215,0.5509410372,0.0625684336,0.0568832394
-38.0000000000,39.9000015259,0.0000000179,0.5426817793,0.0614452399,0.0567125880
-38.0000000000,40.0000000000,-0.0000003679,0.5335970945,0.0601918772,0.0565019911
-38.0000000000,40.0999984741,-0.0000004358,0.5247673915,0.0591755658,0.0564826629
-38.0000000000,40.2000007629,-0.0000007858,0.5162695638,0.0583951361,0.0566548894
-38.0000000000,40.2999992371,0.0000003643,0.5078528074,0.0574320368,0.0566439789
-38.0000000000,40.4000015259,0.0000000822,0.4997402602,0.0565746576,0.0567040622
-38.0000000000,40.5000000000,-0.0000004965,0.4920554350,0.0559275113,0.0569304985
-38.0000000000,40.5999984741,-0.0000009394,0.4848379324,0.0554886162,0.0573238809
-38.0000000000,40.7000007629,0.0000003429,0.4792948389,0.0547644086,0.0572301881
-38.0000000000,40.7999992371,0.0000010001,0.4740700935,0.0541965365,0.0572608896
-38.0000000000,40.9000015259,-0.0000000786,0.4691682289,0.0537902042,0.0574250712
-38.0000000000,41.0000000000,-0.0000003393,0.4645671982,0.0534232669,0.0575978895
-38.0000000000,41.0999984741,-0.0000001393,0.4600873759,0.0527256764,0.0573996340
-38.0000000000,41.2000007629,0.0000015198,0.4558613947,0.0521717630,0.0573232740
-38.0000000000,41.2999992371,-0.0000003411,0.4519069013,0.0517606027,0.0573690997
-38.0000000000,41.4000015259,-0.0000001572,0.4477820345,0.0511921793,0.0572619397
-38.0000000000,41.5000000000,-0.0000009572,0.4432974241,0.0503930673,0.0569388903
-38.0000000000,41.5999984741,-0.0000000071,0.4390381358,0.0497527607,0.0567610923
-38.0000000000,41.7000007629,-0.0000000268,0.4350293192,0.0492704064,0.0567288342
-38.0000000000,41.7999992371,0.0000004358,0.4311730721,0.0486088023,0.0564680867
-38.0000000000,41.9000015259,-0.0000006840,0.4274033817,0.0479585268,0.0562045242
-38.0000000000,42.0000000000,-0.0000003125,0.4237740639,0.0474672727,0.0561054010
-38.0000000000,42.0999984741,-0.0000007929,0.4203119113,0.0471344702,0.0561708238
-38.0000000000,42.2000007629,0.0000001750,0.4164572972,0.0464485325,0.0558662608
-38.0000000000,42.2999992371,-0.0000002447,0.4127410824,0.0459231585,0.0557319209
-38.0000000000,42.4000015259,0.0000000125,0.4092094505,0.0455715507,0.0557824270
-38.0000000000,42.5000000000,-0.0000001875,0.4059626849,0.0452556424,0.0558386726
-38.0000000000,42.5999984741,0.0000007554,0.4031343519,0.0447694734,0.0556267408
-38.0000000000,42.7000007629,-0.0000006197,0.4005526693,0.0444843434,0.0556287067
-38.0000000000,42.7999992371,-0.0000002197,0.3982394712,0.0443995520,0.0558447908
-38.0000000000,42.9000015259,0.0000000000,0.3967852696,0.0443304218,0.0559619803
-38.0000000000,43.0000000000,-0.0000008001,0.3960230310,0.0443428531,0.0560851949
-38.0000000000,43.0999984741,0.0000004751,0.3955737426,0.0445615984,0.0564252735
-38.0000000000,43.2000007629,0.0000010733,0.3954346558,0.0449863896,0.0569822041
-38.0000000000,43.2999992371,0.0000010626,0.3963355309,0.0452195629,0.0571470718
-38.0000000000,43.4000015259,0.0000007108,0.3975562311,0.0456354283,0.0574949352
-38.0000000000,43.5000000000,0.0000001393,0.3990369208,0.0462585054,0.0580626884
-38.0000000000,43.5999984741,0.0000003875,0.4006371708,0.0468430296,0.0585606634
-38.0000000000,43.7000007629,-0.0000008769,0.4021057663,0.0470679179,0.0586267880
-38.0000000000,43.7999992371,-0.0000001482,0.4036525928,0.0474733785,0.0589047486
-38.0000000000,43.9000015259,0.0000009108,0.4052615429,0.0480596311,0.0593945864
-38.0000000000,44.0000000000,0.0000003536,0.4072322778,0.0483625904,0.0594796133
-38.0000000000,44.0999984741,0.0000006215,0.4093546398,0.0486169085,0.0594823836
-38.0000000000,44.2000007629,0.0000005251,0.4114700463,0.0490189753,0.0596656668
-38.0000000000,44.2999992371,-0.0000002572,0.4132558332,0.0493956096,0.0598639594
-38.0000000000,44.4000015259,-0.0000002447,0.4124661500,0.0485274866,0.0589260232
-38.0000000000,44.5000000000,-0.0000001393,0.4116110527,0.0478907228,0.0582747288
-38.0000000000,44.5999984741,0.0000013001,0.4107021403,0.0474854186,0.0579100452
-38.0000000000,44.7000007629,0.0000007019,0.4099111793,0.0470547602,0.0574962879
-38.0000000000,44.7999992371,0.0000006322,0.4090108778,0.0465756729,0.0570369612
-38.0000000000,44.9000015259,-0.0000002304,0.4078076273,0.0462495871,0.0568051521
-38.0000000000,45.0000000000,-0.0000001643,0.4063168525,0.0460769683,0.0568007842
-38.0000000000,45.0999984741,-0.0000002607,0.4030246545,0.0453623943,0.0563774433
-38.0000000000,45.2000007629,0.0000000786,0.3993412046,0.0447760783,0.0561624321
-38.0000000000,45.2999992371,0.0000002625,0.3953300021,0.0443241857,0.0561597292
-38.0000000000,45.4000015259,0.0000002750,0.3918113521,0.0438130051,0.0560108419
-38.0000000000,45.5000000000,0.0000001947,0.3889523494,0.0432042629,0.0556392748
-38.0000000000,45.5999984741,0.0000009412,0.3859264602,0.0427152924,0.0554412331
-38.0000000000,45.7000007629,0.0000000375,0.3827658534,0.0423465185,0.0554164789
-38.0000000000,45.7999992371,0.0000000125,0.3829666787,0.0422568433,0.0552703916
-38.0000000000,45.9000015259,-0.0000000607,0.3835511573,0.0423188545,0.0552671579
-38.0000000000,46.0000000000,0.0000003768,0.3843991821,0.0425275750,0.0554169427
-38.0000000000,46.0999984741,0.0000003983,0.3851715754,0.0426439829,0.0554571261
-38.0000000000,46.2000007629,0.0000000679,0.3858997704,0.0426733010,0.0553906535
-38.0000000000,46.2999992371,-0.0000001143,0.3869552540,0.0428774022,0.0555035663
-38.0000000000,46.4000015259,-0.0000003143,0.3882643239,0.0432391986,0.0557826831
-38.0000000000,46.5000000000,-0.0000001536,0.3873444504,0.0431364439,0.0557822796
-38.0000000000,46.5999984741,-0.0000001839,0.3867358378,0.0432768017,0.0560513723
-38.0000000000,46.7000007629,0.0000000143,0.3864405824,0.0436600782,0.0565900274
-38.0000000000,46.7999992371,-0.0000007054,0.3860991369,0.0440610386,0.0571592297
-38.0000000000,46.9000015259,-0.0000004858,0.3856004472,0.0445131324,0.0578192438
-38.0000000000,47.0000000000,-0.0000003858,0.3851417039,0.0451652966,0.0587346482
-38.0000000000,47.0999984741,-0.0000000822,0.3843660600,0.0458788201,0.0597811541
-38.0000000000,47.2000007629,-0.0000000518,0.3818286605,0.0461193919,0.0604927844
-38.0000000000,47.2999992371,0.0000001357,0.3792360140,0.0465480089,0.0614707654
-38.0000000000,47.4000015259,-0.0000002893,0.3766264005,0.0471648611,0.0627149163
-38.0000000000,47.5000000000,-0.0000000875,0.3721510307,0.0471794307,0.0634874783
-38.0000000000,47.5999984741,-0.0000000500,0.3672684642,0.0471920446,0.0643473410
-38.0000000000,47.7000007629,-0.0000002518,0.3625808995,0.0474315509,0.0655082316
-38.0000000000,47.7999992371,0.0000006019,0.3571629702,0.0474071354,0.0664662520
-38.0000000000,47.9000015259,0.0000000500,0.3507635803,0.0469203778,0.0669831948
-38.0000000000,48.0000000000,-0.0000002429,0.3449064690,0.0466955490,0.0677930606
-38.0000000000,48.0999984741,-0.0000005393,0.3395275093,0.0466714576,0.0688300091
-38.0000000000,48.2000007629,-0.0000008876,0.3333704353,0.0459763259,0.0690568135
-38.0000000000,48.2999992371,-0.0000005911,0.3280207259,0.0456068069,0.0696181787
-38.0000000000,48.4000015259,-0.0000006733,0.3234799831,0.0455562957,0.0705159423
-38.0000000000,48.5000000000,0.0000004090,0.3189489182,0.0450580493,0.0707352126
-38.0000000000,48.5999984741,-0.0000004036,0.3150357832,0.0446585529,0.0709785402
-38.0000000000,48.7000007629,0.0000001786,0.3120562836,0.0446483307,0.0716389066
-38.0000000000,48.7999992371,0.0000000929,0.3099489376,0.0446933471,0.0721979194
-38.0000000000,48.9000015259,0.0000000089,0.3086235042,0.0446767621,0.0724806863
-38.0000000000,49.0000000000,-0.0000003733,0.3081133221,0.0450542197,0.0732130666
-38.0000000000,49.0999984741,0.0000002947,0.3080558524,0.0456569269,0.0742049497
-38.0000000000,49.2000007629,0.0000000804,0.3065574140,0.0455957949,0.0744674640
-38.0000000000,49.2999992371,-0.0000000304,0.3057729772,0.0459575728,0.0752498271
-38.0000000000,49.4000015259,-0.0000003340,0.3056866253,0.0467407964,0.0765521450
-38.0000000000,49.5000000000,0.0000003358,0.3043502542,0.0468146987,0.0770092486
-38.0000000000,49.5999984741,-0.0000003125,0.3034214039,0.0471450612,0.0777890829
-38.0000000000,49.7000007629,-0.0000000125,0.3031727957,0.0478977188,0.0790940910
-38.0000000000,49.7999992371,0.0000005947,0.3009950252,0.0476091057,0.0791862003
-38.0000000000,49.9000015259,-0.0000003697,0.2979955956,0.0469291024,0.0788412685
-38.0000000000,50.0000000000,-0.0000001661,0.2957443045,0.0467277281,0.0791002164
-38.0000000000,50.0999984741,-0.0000002429,0.2926204534,0.0460058562,0.0787101171
-38.0000000000,50.2000007629,-0.0000002982,0.2878426075,0.0443634912,0.0771620646
-38.0000000000,50.2999992371,0.0000000714,0.2838417470,0.0432564244,0.0762981365
-38.0000000000,50.4000015259,-0.0000001518,0.2799583591,0.0422345474,0.0755300525
-38.0000000000,50.5000000000,-0.0000002465,0.2741697887,0.0401010849,0.0732318448
-38.0000000000,50.5999984741,-0.0000004858,0.2693497549,0.0385448113,0.0716515990
-38.0000000000,50.7000007629,0.0000002465,0.2655267166,0.0375115648,0.0707361403
-38.0000000000,50.7999992371,0.0000003813,0.2601669196,0.0357048735,0.0687191649
-38.0000000000,50.9000015259,0.0000000723,0.2558495157,0.0343821123,0.0672920606
-38.0000000000,51.0000000000,-0.0000004500,0.2526576427,0.0335317999,0.0664581746
-38.0000000000,51.0999984741,0.0000001563,0.2489854518,0.0320428684,0.0644468689
-38.0000000000,51.2000007629,-0.0000002465,0.2458717686,0.0307689346,0.0626711012
-38.0000000000,51.2999992371,-0.0000000661,0.2436059583,0.0298561174,0.0613795304
-38.0000000000,51.4000015259,0.0000005849,0.2406412886,0.0286156237,0.0595570115
-38.0000000000,51.5000000000,-0.0000001000,0.2376067976,0.0274243522,0.0578095279
-38.0000000000,51.5999984741,0.0000002009,0.2350700433,0.0265102200,0.0564879167
-38.0000000000,51.7000007629,-0.0000002429,0.2321097001,0.0254954919,0.0550212116
-38.0000000000,51.7999992371,-0.0000000214,0.2289877648,0.0245149061,0.0536288559
-38.0000000000,51.9000015259,-0.0000000321,0.2263164130,0.0237863716,0.0526511413
-38.0000000000,52.0000000000,-0.0000000750,0.2234406514,0.0231154189,0.0518260819
-38.0000000000,52.0999984741,-0.0000004429,0.2203508468,0.0224844422,0.0511196411
-38.0000000000,52.2000007629,-0.0000000545,0.2176716011,0.0220466685,0.0507420414
-38.0000000000,52.2999992371,0.0000001188,0.2149446925,0.0216151327,0.0503806849
-38.0000000000,52.4000015259,-0.0000002384,0.2123185449,0.0211869273,0.0499941987
-38.0000000000,52.5000000000,-0.0000002223,0.2104631137,0.0209842082,0.0499524607
-38.0000000000,52.5999984741,-0.0000001331,0.2089764428,0.0208410546,0.0499646028
-38.0000000000,52.7000007629,0.0000002768,0.2078208215,0.0206989646,0.0499000259
-38.0000000000,52.7999992371,0.0000001259,0.2076331413,0.0207940191,0.0501739404
-38.0000000000,52.9000015259,0.0000000420,0.2075977258,0.0209032334,0.0504455261
-38.0000000000,53.0000000000,0.0000002652,0.2069292231,0.0208272412,0.0504245528
-38.0000000000,53.0999984741,-0.0000000446,0.2067944883,0.0208970942,0.0506262358
-38.0000000000,53.2000007629,-0.0000000295,0.2060945863,0.0207720473,0.0504944517
-38.0000000000,53.2999992371,0.0000002938,0.2040205202,0.0202150457,0.0496416972
-38.0000000000,53.4000015259,-0.0000000188,0.2023882840,0.0197907668,0.0489930643
-38.0000000000,53.5000000000,0.0000005938,0.2004056592,0.0192762278,0.0481930226
-38.0000000000,53.5999984741,0.0000000634,0.1976618339,0.0185629800,0.0470564094
-38.0000000000,53.7000007629,0.0000002965,0.1954959460,0.0180084370,0.0461583388
-38.0000000000,53.7999992371,-0.0000000393,0.1938273259,0.0175366327,0.0453377719
-38.0000000000,53.9000015259,-0.0000002697,0.1927114052,0.0171312410,0.0445479169
-38.0000000000,54.0000000000,0.0000001080,0.1923636861,0.0168965049,0.0440181252
-38.0000000000,54.0999984741,0.0000002482,0.1927522845,0.0167821608,0.0436329752
-38.0000000000,54.2000007629,0.0000000152,0.1939195412,0.0167860631,0.0433809994
-38.0000000000,54.2999992371,0.0000006929,0.1959594843,0.0169659741,0.0433894947
-38.0000000000,54.4000015259,0.0000003849,0.1967209692,0.0170361493,0.0434002881
-38.0000000000,54.5000000000,0.0000001500,0.1963223636,0.0170071945,0.0434144603
-38.0000000000,54.5999984741,-0.0000001706,0.1964496568,0.0171026234,0.0436292778
-38.0000000000,54.7000007629,-0.0000001072,0.1952745987,0.0170133840,0.0436627167
-38.0000000000,54.7999992371,0.0000005331,0.1936425606,0.0168756526,0.0436742343
-38.0000000000,54.9000015259,-0.0000002991,0.1925533558,0.0168564152,0.0438707645
-38.0000000000,55.0000000000,0.0000001652,0.1902695792,0.0166584384,0.0438758848
-38.0000000000,55.0999984741,-0.0000000527,0.1878991800,0.0164648928,0.0439131044
-38.0000000000,55.2000007629,0.0000001384,0.1859652536,0.0163633432,0.0440957006
-38.0000000000,55.2999992371,-0.0000001331,0.1839795202,0.0161569770,0.0440097162
-38.0000000000,55.4000015259,0.0000000701,0.1823715805,0.0160309337,0.0440512935
-38.0000000000,55.5000000000,0.0000002076,0.1811527867,0.0159924589,0.0442408029
-38.0000000000,55.5999984741,0.0000001165,0.1797538272,0.0158429556,0.0441684791
-38.0000000000,55.7000007629,-0.0000000058,0.1789218955,0.0158264656,0.0443273024
-38.0000000000,55.7999992371,0.0000003072,0.1783480148,0.0158301927,0.0444800643
-38.0000000000,55.9000015259,0.0000001773,0.1773230093,0.0156046515,0.0441006393
-38.0000000000,56.0000000000,0.0000001259,0.1768337460,0.0155167356,0.0439737966
-38.0000000000,56.0999984741,0.0000002143,0.1763852731,0.0153569384,0.0436323712
-38.0000000000,56.2000007629,-0.0000000741,0.1760153319,0.0151100326,0.0430224900
-38.0000000000,56.2999992371,-0.0000003616,0.1764838875,0.0150698423,0.0427946690
-38.0000000000,56.4000015259,-0.0000000464,0.1763753339,0.0148800593,0.0422829373
-38.0000000000,56.5000000000,-0.0000001290,0.1763654502,0.0146844890,0.0417308551
-38.0000000000,56.5999984741,-0.0000000795,0.1772541780,0.0146703897,0.0414823524
-38.0000000000,56.7000007629,0.0000000031,0.1778188787,0.0144900708,0.0408439043
-38.0000000000,56.7999992371,-0.0000002947,0.1787081666,0.0143675758,0.0402984309
-38.0000000000,56.9000015259,-0.0000001933,0.1798787362,0.0142879346,0.0398154631
-38.0000000000,57.0000000000,0.0000000781,0.1802689488,0.0139785009,0.0388712386
-38.0000000000,57.0999984741,-0.0000001799,0.1808765081,0.0137470486,0.0381011996
-38.0000000000,57.2000007629,-0.0000000183,0.1807729414,0.0134241367,0.0372298287
-38.0000000000,57.2999992371,0.0000001652,0.1797080183,0.0129655581,0.0361739555
-38.0000000000,57.4000015259,0.0000001063,0.1790028616,0.0126055777,0.0353105480
-38.0000000000,57.5000000000,-0.0000000321,0.1766022574,0.0120387282,0.0341842988
-38.0000000000,57.5999984741,-0.0000000491,0.1738878988,0.0114676822,0.0330743538
-38.0000000000,57.7000007629,-0.0000000598,0.1717075673,0.0110052992,0.0321466341
-38.0000000000,57.7999992371,0.0000000866,0.1702458228,0.0106154922,0.0312769536
-38.0000000000,57.9000015259,0.0000001813,0.1698740284,0.0103937965,0.0306926591
-38.0000000000,58.0000000000,-0.0000000697,0.1704699092,0.0103165787,0.0303592367
-38.0000000000,58.0999984741,0.0000001411,0.1719255841,0.0103657478,0.0302460306
-38.0000000000,58.2000007629,-0.0000000170,0.1745482299,0.0105793681,0.0304049997
-38.0000000000,58.2999992371,0.0000001322,0.1759713370,0.0106377937,0.0303259273
-38.0000000000,58.4000015259,-0.0000000652,0.1772301876,0.0106816627,0.0302349980
-38.0000000000,58.5000000000,0.0000000446,0.1790177197,0.0107925935,0.0302439251
-38.0000000000,58.5999984741,0.0000000455,0.1808352871,0.0108157620,0.0300050096
-38.0000000000,58.7000007629,0.0000000527,0.1834483580,0.0109529225,0.0299528770
-38.0000000000,58.7999992371,0.0000000947,0.1872801818,0.0112002520,0.0300023951
-38.0000000000,58.9000015259,-0.0000004759,0.1925768018,0.0115856342,0.0301805551
-38.0000000000,59.0000000000,0.0000000259,0.1990498524,0.0121316575,0.0305739172
-38.0000000000,59.0999984741,-0.0000002590,0.2052969819,0.0126248375,0.0308477425
-38.0000000000,59.2000007629,0.0000001670,0.2129677591,0.0133179044,0.0313674193
-38.0000000000,59.2999992371,0.0000001241,0.2215633467,0.0141175054,0.0319588467
-38.0000000000,59.4000015259,0.0000004063,0.2308249372,0.0149541562,0.0324928524
-38.0000000000,59.5000000000,-0.0000001759,0.2419633171,0.0160801634,0.0333285150
-38.0000000000,59.5999984741,0.0000001991,0.2507445892,0.0168593880,0.0337186476
-38.0000000000,59.7000007629,0.0000002536,0.2600218032,0.0177178215,0.0341698767
-38.0000000000,59.7999992371,0.0000001161,0.2673577306,0.0184101630,0.0345298311
-38.0000000000,59.9000015259,0.0000001545,0.2675255917,0.0183035210,0.0343089160
-38.0000000000,60.0000000000,0.0000000357,0.2686095224,0.0183480065,0.0342536785
-37.5000000000,20.1000003815,-0.0000018645,0.1729822468,0.0069382410,0.0201547775
-37.5000000000,20.2000007629,0.0000003608,0.1763795184,0.0070715579,0.0201464260
-37.5000000000,20.2999992371,-0.0000006072,0.1801727599,0.0072369790,0.0201834437
-37.5000000000,20.3999996185,0.0000001214,0.1843726968,0.0074359258,0.0202654743
-37.5000000000,20.5000000000,-0.0000010108,0.1889881717,0.0076699392,0.0203921144
-37.5000000000,20.6000003815,-0.0000004286,0.1935882658,0.0078856358,0.0204670295
-37.5000000000,20.7000007629,-0.0000012144,0.1981502495,0.0080828462,0.0204957507
-37.5000000000,20.7999992371,0.0000006286,0.2030041182,0.0083041191,0.0205530804
-37.5000000000,20.8999996185,0.0000003965,0.2081523063,0.0085503971,0.0206387999
-37.5000000000,21.0000000000,-0.0000001607,0.2135951020,0.0088226004,0.0207526280
-37.5000000000,21.1000003815,-0.0000000464,0.2169666006,0.0089707151,0.0207730324
-37.5000000000,21.2000007629,0.0000007751,0.2202349865,0.0091220364,0.0208097804
-37.5000000000,21.2999992371,0.0000009144,0.2237321109,0.0092985136,0.0208804629
-37.5000000000,21.3999996185,0.0000002857,0.2274540326,0.0095007159,0.0209849141
-37.5000000000,21.5000000000,0.0000000822,0.2309812034,0.0097066462,0.0211117665
-37.5000000000,21.6000003815,-0.0000013216,0.2332719627,0.0098629976,0.0212405551
-37.5000000000,21.7000007629,0.0000007394,0.2358746017,0.0100567685,0.0214180403
-37.5000000000,21.7999992371,0.0000007322,0.2387815156,0.0102886343,0.0216440343
-37.5000000000,21.8999996185,0.0000005501,0.2419825954,0.0105593083,0.0219183219
-37.5000000000,22.0000000000,-0.0000008179,0.2449435067,0.0108194537,0.0221856105
-37.5000000000,22.1000003815,-0.0000015502,0.2477978208,0.0110811768,0.0224593105
-37.5000000000,22.2000007629,0.0000002607,0.2509339991,0.0113828145,0.0227808933
-37.5000000000,22.2999992371,-0.0000001643,0.2543392465,0.0117251081,0.0231501354
-37.5000000000,22.3999996185,-0.0000010108,0.2579991203,0.0121088494,0.0235668423
-37.5000000000,22.5000000000,-0.0000007465,0.2609816552,0.0123699587,0.0237989046
-37.5000000000,22.6000003815,0.0000001964,0.2641186055,0.0126560200,0.0240589710
-37.5000000000,22.7000007629,-0.0000008287,0.2674580711,0.0129779996,0.0243617461
-37.5000000000,22.7999992371,0.0000004000,0.2709883863,0.0133364946,0.0247071331
-37.5000000000,22.8999996185,0.0000002465,0.2744573316,0.0136694536,0.0250026934
-37.5000000000,23.0000000000,0.0000002357,0.2776277901,0.0139111532,0.0251536036
-37.5000000000,23.1000003815,0.0000007251,0.2810009584,0.0141928233,0.0253540479
-37.5000000000,23.2000007629,0.0000000929,0.2845642259,0.0145149874,0.0256038864
-37.5000000000,23.2999992371,-0.0000008394,0.2883029531,0.0148781631,0.0259030016
-37.5000000000,23.3999996185,-0.0000001179,0.2921937718,0.0151757272,0.0260686014
-37.5000000000,23.5000000000,0.0000002072,0.2962764660,0.0154717304,0.0262102925
-37.5000000000,23.6000003815,-0.0000014609,0.3005486370,0.0158067048,0.0263964173
-37.5000000000,23.7000007629,0.0000002715,0.3049968618,0.0161812361,0.0266268896
-37.5000000000,23.7999992371,0.0000006965,0.3095107392,0.0165660512,0.0268616743
-37.5000000000,23.8999996185,-0.0000011037,0.3136803306,0.0168137960,0.0269008453
-37.5000000000,24.0000000000,-0.0000008858,0.3181233618,0.0171059649,0.0269857415
-37.5000000000,24.1000003815,0.0000017502,0.3228307950,0.0174432918,0.0271161523
-37.5000000000,24.2000007629,-0.0000000179,0.3277908318,0.0178264715,0.0272918397
-37.5000000000,24.2999992371,-0.0000007894,0.3321024578,0.0180893838,0.0273346431
-37.5000000000,24.3999996185,0.0000003858,0.3360439180,0.0182834435,0.0273039495
-37.5000000000,24.5000000000,0.0000000250,0.3402776650,0.0185347814,0.0273347899
-37.5000000000,24.6000003815,0.0000000321,0.3447889140,0.0188440438,0.0274269283
-37.5000000000,24.7000007629,0.0000012930,0.3494914932,0.0192028508,0.0275725582
-37.5000000000,24.7999992371,-0.0000004286,0.3516064428,0.0192502942,0.0274747745
-37.5000000000,24.8999996185,-0.0000013037,0.3538927062,0.0193572752,0.0274490734
-37.5000000000,25.0000000000,0.0000013644,0.3563381865,0.0195240751,0.0274954292
-37.5000000000,25.1000003815,-0.0000002857,0.3589280264,0.0197509453,0.0276137964
-37.5000000000,25.2000007629,-0.0000012001,0.3598562984,0.0198514797,0.0276825097
-37.5000000000,25.2999992371,-0.0000004965,0.3590040296,0.0198101886,0.0276904822
-37.5000000000,25.3999996185,-0.0000004751,0.3582277058,0.0198188722,0.0277623945
-37.5000000000,25.5000000000,0.0000002786,0.3575315692,0.0198775623,0.0278983317
-37.5000000000,25.6000003815,0.0000011716,0.3569182318,0.0199861694,0.0280982467
-37.5000000000,25.7000007629,-0.0000003072,0.3572303677,0.0200672671,0.0281872918
-37.5000000000,25.7999992371,-0.0000004286,0.3576973664,0.0201952849,0.0283295688
-37.5000000000,25.8999996185,0.0000006751,0.3582924689,0.0203725249,0.0285300210
-37.5000000000,26.0000000000,-0.0000004536,0.3590101827,0.0205990057,0.0287886093
-37.5000000000,26.1000003815,0.0000000857,0.3613034059,0.0209421013,0.0290813228
-37.5000000000,26.2000007629,-0.0000016930,0.3654949352,0.0214314777,0.0294184333
-37.5000000000,26.2999992371,0.0000005751,0.3699834262,0.0220001936,0.0298313231
-37.5000000000,26.3999996185,-0.0000004893,0.3747403213,0.0226491280,0.0303197638
-37.5000000000,26.5000000000,0.0000008001,0.3797353877,0.0233791601,0.0308834888
-37.5000000000,26.6000003815,-0.0000000429,0.3884425367,0.0242941976,0.0313712889
-37.5000000000,26.7000007629,-0.0000008787,0.3976335424,0.0253363103,0.0319588695
